timestamp,funding_rate
1759046400000,0.0001
1759075200000,0.0001
1759104000000,0.0001
1759132800000,0.0001
1759161600000,0.0001
1759190400000,0.0001
1759219200000,0.0001
1759248000000,0.0001
1759276800000,0.0001
1759305600000,0.0001
1759334400000,0.0001
1759363200000,0.0001
1759392000000,0.0001
1759420800000,0.0001
1759449600000,0.0001
1759478400000,0.0001
1759507200000,0.0001
1759536000000,0.0001
1759564800000,0.0001
1759593600000,0.0001
1759622400000,0.0001
1759651200000,0.0001
1759680000000,0.0001
1759708800000,0.0001
1759737600000,0.0001
1759766400000,0.0001
1759795200000,0.0001
1759824000000,0.0001
1759852800000,0.0001
1759881600000,0.0001
1759910400000,0.0001
1759939200000,0.0001
1759968000000,0.0001
1759996800000,0.0001
1760025600000,0.0001
1760054400000,0.0001
1760083200000,0.0001
1760112000000,0.0001
1760140800000,0.0001
1760169600000,0.0001
1760198400000,0.0001
1760227200000,0.0001
1760256000000,0.0001
1760284800000,0.0001
1760313600000,0.0001
1760342400000,0.0001
1760371200000,0.0001
1760400000000,0.0001
1760428800000,0.0001
1760457600000,0.0001
1760486400000,0.0001
1760515200000,0.0001
1760544000000,0.0001
1760572800000,0.0001
1760601600000,0.0001
1760630400000,0.0001
1760659200000,0.0001
1760688000000,0.0001
1760716800000,0.0001
1760745600000,0.0001
1760774400000,0.0001
1760803200000,0.0001
1760832000000,0.0001
1760860800000,0.0001
1760889600000,0.0001
1760918400000,0.0001
1760947200000,0.0001
1760976000000,0.0001
1761004800000,0.0001
1761033600000,0.0001
1761062400000,0.0001
1761091200000,0.0001
1761120000000,0.0001
1761148800000,0.0001
1761177600000,0.0001
1761206400000,0.0001
1761235200000,0.0001
1761264000000,0.0001
1761292800000,0.0001
1761321600000,0.0001
1761350400000,0.0001
1761379200000,0.0001
1761408000000,0.0001
1761436800000,0.0001
1761465600000,0.0001
1761494400000,0.0001
1761523200000,0.0001
1761552000000,0.0001
1761580800000,0.0001
1761609600000,0.0001
1761638400000,0.0001
1761667200000,0.0001
1761696000000,0.0001
1761724800000,0.0001
1761753600000,0.0001
1761782400000,0.0001
1761811200000,0.0001
1761840000000,0.0001
1761868800000,0.0001
1761897600000,0.0001
1761926400000,0.0001
1761955200000,0.0001
1761984000000,0.0001
1762012800000,0.0001
1762041600000,0.0001
1762070400000,0.0001
1762099200000,0.0001
1762128000000,0.0001
1762156800000,0.0001
1762185600000,0.0001
1762214400000,0.0001
1762243200000,0.0001
1762272000000,0.0001
1762300800000,0.0001
1762329600000,0.0001
1762358400000,0.0001
1762387200000,0.0001
1762416000000,0.0001
1762444800000,0.0001
1762473600000,0.0001
1762502400000,0.0001
1762531200000,0.0001
1762560000000,0.0001
1762588800000,0.0001
1762617600000,0.0001
1762646400000,0.0001
1762675200000,0.0001
1762704000000,0.0001
1762732800000,0.0001
1762761600000,0.0001
1762790400000,0.0001
1762819200000,0.0001
1762848000000,0.0001
1762876800000,0.0001
1762905600000,0.0001
1762934400000,0.0001
1762963200000,0.0001
1762992000000,0.0001
1763020800000,0.0001
1763049600000,0.0001
1763078400000,0.0001
1763107200000,0.0001
1763136000000,0.0001
1763164800000,0.0001
1763193600000,0.0001
1763222400000,0.0001
1763251200000,0.0001
1763280000000,0.0001
1763308800000,0.0001
1763337600000,0.0001
1763366400000,0.0001
1763395200000,0.0001
1763424000000,0.0001
1763452800000,0.0001
1763481600000,0.0001
1763510400000,0.0001
1763539200000,0.0001
1763568000000,0.0001
1763596800000,0.0001
1763625600000,0.0001
1763654400000,0.0001
1763683200000,0.0001
1763712000000,0.0001
1763740800000,0.0001
1763769600000,0.0001
1763798400000,0.0001
1763827200000,0.0001
1763856000000,0.0001
1763884800000,0.0001
1763913600000,0.0001
1763942400000,0.0001
1763971200000,0.0001
1764000000000,0.0001
1764028800000,0.0001
1764057600000,0.0001
1764086400000,0.0001
1764115200000,0.0001
1764144000000,0.0001
1764172800000,0.0001
1764201600000,0.0001
1764230400000,0.0001
1764259200000,0.0001
1764288000000,0.0001
1764316800000,0.0001
1764345600000,0.0001
1764374400000,0.0001
1764403200000,0.0001
1764432000000,0.0001
1764460800000,0.0001
1764489600000,0.0001
1764518400000,0.0001
1764547200000,0.0001
1764576000000,0.0001
1764604800000,0.0001
1764633600000,0.0001
1764662400000,0.0001
1764691200000,0.0001
1764720000000,0.0001
1764748800000,0.0001
1764777600000,0.0001
1764806400000,0.0001
1764835200000,0.0001
1764864000000,0.0001
1764892800000,0.0001
1764921600000,0.0001
1764950400000,0.0001
1764979200000,0.0001
1765008000000,0.0001
1765036800000,0.0001
1765065600000,0.0001
1765094400000,0.0001
1765123200000,0.0001
1765152000000,0.0001
1765180800000,0.0001
1765209600000,0.0001
1765238400000,0.0001
1765267200000,0.0001
1765296000000,0.0001
1765324800000,0.0001
1765353600000,0.0001
1765382400000,0.0001
1765411200000,0.0001
1765440000000,0.0001
1765468800000,0.0001
1765497600000,0.0001
1765526400000,0.0001
1765555200000,0.0001
1765584000000,0.0001
1765612800000,0.0001
1765641600000,0.0001
1765670400000,0.0001
1765699200000,0.0001
1765728000000,0.0001
1765756800000,0.0001
1765785600000,0.0001
1765814400000,0.0001
1765843200000,0.0001
1765872000000,0.0001
1765900800000,0.0001
1765929600000,0.0001
1765958400000,0.0001
1765987200000,0.0001
1766016000000,0.0001
1766044800000,0.0001
1766073600000,0.0001
1766102400000,0.0001
1766131200000,0.0001
1766160000000,0.0001
1766188800000,0.0001
1766217600000,0.0001
1766246400000,0.0001
1766275200000,0.0001
1766304000000,0.0001
1766332800000,0.0001
1766361600000,0.0001
1766390400000,0.0001
1766419200000,0.0001
1766448000000,0.0001
1766476800000,0.0001
1766505600000,0.0001
1766534400000,0.0001
1766563200000,0.0001
1766592000000,0.0001
1766620800000,0.0001
1766649600000,0.0001
1766678400000,0.0001
1766707200000,0.0001
1766736000000,0.0001
1766764800000,0.0001
1766793600000,0.0001
1766822400000,0.0001
1766851200000,0.0001
1766880000000,0.0001
1766908800000,0.0001
1766937600000,0.0001
1766966400000,0.0001
1766995200000,0.0001
1767024000000,0.0001
1767052800000,0.0001
1767081600000,0.0001
1767110400000,0.0001
1767139200000,0.0001
1767168000000,0.0001
1767196800000,0.0001
1767225600000,0.0001
1767254400000,0.0001
1767283200000,0.0001
1767312000000,0.0001
1767340800000,0.0001
1767369600000,0.0001
1767398400000,0.0001
1767427200000,0.0001
1767456000000,0.0001
1767484800000,0.0001
1767513600000,0.0001
1767542400000,0.0001
1767571200000,0.0001
1767600000000,0.0001
1767628800000,0.0001
1767657600000,0.0001
1767686400000,0.0001
1767715200000,0.0001
1767744000000,0.0001
1767772800000,0.0001
1767801600000,0.0001
1767830400000,0.0001
1767859200000,0.0001
1767888000000,0.0001
1767916800000,0.0001
1767945600000,0.0001
1767974400000,0.0001
1768003200000,0.0001
1768032000000,0.0001
1768060800000,0.0001
1768089600000,0.0001
1768118400000,0.0001
1768147200000,0.0001
1768176000000,0.0001
1768204800000,0.0001
1768233600000,0.0001
1768262400000,0.0001
1768291200000,0.0001
1768320000000,0.0001
1768348800000,0.0001
1768377600000,0.0001
1768406400000,0.0001
1768435200000,0.0001
1768464000000,0.0001
1768492800000,0.0001
1768521600000,0.0001
1768550400000,0.0001
1768579200000,0.0001
1768608000000,0.0001
1768636800000,0.0001
1768665600000,0.0001
1768694400000,0.0001
1768723200000,0.0001
1768752000000,0.0001
1768780800000,0.0001
1768809600000,0.0001
1768838400000,0.0001
1768867200000,0.0001
1768896000000,0.0001
1768924800000,0.0001
1768953600000,0.0001
1768982400000,0.0001
1769011200000,0.0001
1769040000000,0.0001
1769068800000,0.0001
1769097600000,0.0001
1769126400000,0.0001
1769155200000,0.0001
1769184000000,0.0001
1769212800000,0.0001
1769241600000,0.0001
1769270400000,0.0001
1769299200000,0.0001
1769328000000,0.0001
1769356800000,0.0001
1769385600000,0.0001
1769414400000,0.0001
1769443200000,0.0001
1769472000000,0.0001
1769500800000,0.0001
1769529600000,0.0001
1769558400000,0.0001
1769587200000,0.0001
1769616000000,0.0001
1769644800000,0.0001
1769673600000,0.0001
1769702400000,0.0001
1769731200000,0.0001
1769760000000,0.0001
1769788800000,0.0001
1769817600000,0.0001
1769846400000,0.0001
1769875200000,0.0001
1769904000000,0.0001
1769932800000,0.0001
1769961600000,0.0001
1769990400000,0.0001
1770019200000,0.0001
1770048000000,0.0001
1770076800000,0.0001
1770105600000,0.0001
1770134400000,0.0001
1770163200000,0.0001
1770192000000,0.0001
1770220800000,0.0001
1770249600000,0.0001
1770278400000,0.0001
1770307200000,0.0001
1770336000000,0.0001
1770364800000,0.0001
1770393600000,0.0001
1770422400000,0.0001
1770451200000,0.0001
1770480000000,0.0001
1770508800000,0.0001
1770537600000,0.0001
1770566400000,0.0001
1770595200000,0.0001
1770624000000,0.0001
1770652800000,0.0001
1770681600000,0.0001
1770710400000,0.0001
1770739200000,0.0001
1770768000000,0.0001
1770796800000,0.0001
1770825600000,0.0001
1770854400000,0.0001
1770883200000,0.0001
1770912000000,0.0001
1770940800000,0.0001
1770969600000,0.0001
1770998400000,0.0001
1771027200000,0.0001
1771056000000,0.0001
1771084800000,0.0001
1771113600000,0.0001
1771142400000,0.0001
1771171200000,0.0001
1771200000000,0.0001
1771228800000,0.0001
1771257600000,0.0001
1771286400000,0.0001
1771315200000,0.0001
1771344000000,0.0001
1771372800000,0.0001
1771401600000,0.0001
1771430400000,0.0001
1771459200000,0.0001
1771488000000,0.0001
1771516800000,0.0001
1771545600000,0.0001
1771574400000,0.0001
1771603200000,0.0001
1771632000000,0.0001
1771660800000,0.0001
1771689600000,0.0001
1771718400000,0.0001
1771747200000,0.0001
1771776000000,0.0001
1771804800000,0.0001
1771833600000,0.0001
1771862400000,0.0001
1771891200000,0.0001
1771920000000,0.0001
1771948800000,0.0001
1771977600000,0.0001
1772006400000,0.0001
1772035200000,0.0001
1772064000000,0.0001
1772092800000,0.0001
1772121600000,0.0001
1772150400000,0.0001
1772179200000,0.0001
1772208000000,0.0001
1772236800000,0.0001
1772265600000,0.0001
1772294400000,0.0001
1772323200000,0.0001
1772352000000,0.0001
1772380800000,0.0001
1772409600000,0.0001
1772438400000,0.0001
1772467200000,0.0001
1772496000000,0.0001
1772524800000,0.0001
1772553600000,0.0001
1772582400000,0.0001
1772611200000,0.0001
1772640000000,0.0001
1772668800000,0.0001
1772697600000,0.0001
1772726400000,0.0001
1772755200000,0.0001
1772784000000,0.0001
1772812800000,0.0001
1772841600000,0.0001
1772870400000,0.0001
1772899200000,0.0001
1772928000000,0.0001
1772956800000,0.0001
1772985600000,0.0001
1773014400000,0.0001
1773043200000,0.0001
1773072000000,0.0001
1773100800000,0.0001
1773129600000,0.0001
1773158400000,0.0001
1773187200000,0.0001
1773216000000,0.0001
1773244800000,0.0001
1773273600000,0.0001
1773302400000,0.0001
1773331200000,0.0001
1773360000000,0.0001
1773388800000,0.0001
1773417600000,0.0001
1773446400000,0.0001
1773475200000,0.0001
1773504000000,0.0001
1773532800000,0.0001
1773561600000,0.0001
1773590400000,0.0001
1773619200000,0.0001
1773648000000,0.0001
1773676800000,0.0001
1773705600000,0.0001
1773734400000,0.0001
1773763200000,0.0001
1773792000000,0.0001
1773820800000,0.0001
1773849600000,0.0001
1773878400000,0.0001
1773907200000,0.0001
1773936000000,0.0001
1773964800000,0.0001
1773993600000,0.0001
1774022400000,0.0001
1774051200000,0.0001
1774080000000,0.0001
1774108800000,0.0001
1774137600000,0.0001
1774166400000,0.0001
1774195200000,0.0001
1774224000000,0.0001
1774252800000,0.0001
1774281600000,0.0001
1774310400000,0.0001
1774339200000,0.0001
1774368000000,0.0001
1774396800000,0.0001
1774425600000,0.0001
1774454400000,0.0001
1774483200000,0.0001
1774512000000,0.0001
1774540800000,0.0001
1774569600000,0.0001
1774598400000,0.0001
1774627200000,0.0001
1774656000000,0.0001
1774684800000,0.0001
1774713600000,0.0001
1774742400000,0.0001
1774771200000,0.0001
1774800000000,0.0001
1774828800000,0.0001
1774857600000,0.0001
1774886400000,0.0001
1774915200000,0.0001
1774944000000,0.0001
1774972800000,0.0001
1775001600000,0.0001
1775030400000,0.0001
1775059200000,0.0001
1775088000000,0.0001
1775116800000,0.0001
1775145600000,0.0001
1775174400000,0.0001
1775203200000,0.0001
1775232000000,0.0001
1775260800000,0.0001
1775289600000,0.0001
1775318400000,0.0001
1775347200000,0.0001
1775376000000,0.0001
1775404800000,0.0001
1775433600000,0.0001
1775462400000,0.0001
1775491200000,0.0001
1775520000000,0.0001
1775548800000,0.0001
1775577600000,0.0001
1775606400000,0.0001
1775635200000,0.0001
1775664000000,0.0001
1775692800000,0.0001
1775721600000,0.0001
1775750400000,0.0001
1775779200000,0.0001
1775808000000,0.0001
1775836800000,0.0001
1775865600000,0.0001
1775894400000,0.0001
1775923200000,0.0001
1775952000000,0.0001
1775980800000,0.0001
1776009600000,0.0001
1776038400000,0.0001
1776067200000,0.0001
1776096000000,0.0001
1776124800000,0.0001
1776153600000,0.0001
1776182400000,0.0001
1776211200000,0.0001
1776240000000,0.0001
1776268800000,0.0001
1776297600000,0.0001
1776326400000,0.0001
1776355200000,0.0001
1776384000000,0.0001
1776412800000,0.0001
1776441600000,0.0001
1776470400000,0.0001
1776499200000,0.0001
1776528000000,0.0001
1776556800000,0.0001
1776585600000,0.0001
1776614400000,0.0001
1776643200000,0.0001
1776672000000,0.0001
1776700800000,0.0001
1776729600000,0.0001
1776758400000,0.0001
1776787200000,0.0001
1776816000000,0.0001
1776844800000,0.0001
1776873600000,0.0001
1776902400000,0.0001
1776931200000,0.0001
1776960000000,0.0001
1776988800000,0.0001
1777017600000,0.0001
1777046400000,0.0001
1777075200000,0.0001
1777104000000,0.0001
1777132800000,0.0001
1777161600000,0.0001
1777190400000,0.0001
1777219200000,0.0001
1777248000000,0.0001
1777276800000,0.0001
1777305600000,0.0001
1777334400000,0.0001
1777363200000,0.0001
1777392000000,0.0001
1777420800000,0.0001
1777449600000,0.0001
1777478400000,0.0001
1777507200000,0.0001
1777536000000,0.0001
1777564800000,0.0001
1777593600000,0.0001
1777622400000,0.0001
1777651200000,0.0001
1777680000000,0.0001
1777708800000,0.0001
1777737600000,0.0001
1777766400000,0.0001
1777795200000,0.0001
1777824000000,0.0001
1777852800000,0.0001
1777881600000,0.0001
1777910400000,0.0001
1777939200000,0.0001
1777968000000,0.0001
1777996800000,0.0001
1778025600000,0.0001
1778054400000,0.0001
1778083200000,0.0001
1778112000000,0.0001
1778140800000,0.0001
1778169600000,0.0001
1778198400000,0.0001
1778227200000,0.0001
1778256000000,0.0001
1778284800000,0.0001
1778313600000,0.0001
1778342400000,0.0001
1778371200000,0.0001
1778400000000,0.0001
1778428800000,0.0001
1778457600000,0.0001
1778486400000,0.0001
1778515200000,0.0001
1778544000000,0.0001
1778572800000,0.0001
1778601600000,0.0001
1778630400000,0.0001
1778659200000,0.0001
1778688000000,0.0001
1778716800000,0.0001
1778745600000,0.0001
1778774400000,0.0001
1778803200000,0.0001
1778832000000,0.0001
1778860800000,0.0001
1778889600000,0.0001
1778918400000,0.0001
1778947200000,0.0001
1778976000000,0.0001
1779004800000,0.0001
1779033600000,0.0001
1779062400000,0.0001
1779091200000,0.0001
1779120000000,0.0001
1779148800000,0.0001
1779177600000,0.0001
1779206400000,0.0001
1779235200000,0.0001
1779264000000,0.0001
1779292800000,0.0001
1779321600000,0.0001
1779350400000,0.0001
1779379200000,0.0001
1779408000000,0.0001
1779436800000,0.0001
1779465600000,0.0001
1779494400000,0.0001
1779523200000,0.0001
1779552000000,0.0001
1779580800000,0.0001
1779609600000,0.0001
1779638400000,0.0001
1779667200000,0.0001
1779696000000,0.0001
1779724800000,0.0001
1779753600000,0.0001
1779782400000,0.0001
1779811200000,0.0001
1779840000000,0.0001
1779868800000,0.0001
1779897600000,0.0001
1779926400000,0.0001
1779955200000,0.0001
1779984000000,0.0001
1780012800000,0.0001
1780041600000,0.0001
1780070400000,0.0001
1780099200000,0.0001
1780128000000,0.0001
1780156800000,0.0001
1780185600000,0.0001
1780214400000,0.0001
1780243200000,0.0001
1780272000000,0.0001
1780300800000,0.0001
1780329600000,0.0001
1780358400000,0.0001
1780387200000,0.0001
1780416000000,0.0001
1780444800000,0.0001
1780473600000,0.0001
1780502400000,0.0001
1780531200000,0.0001
1780560000000,0.0001
1780588800000,0.0001
1780617600000,0.0001
1780646400000,0.0001
1780675200000,0.0001
1780704000000,0.0001
1780732800000,0.0001
1780761600000,0.0001
1780790400000,0.0001
1780819200000,0.0001
1780848000000,0.0001
1780876800000,0.0001
1780905600000,0.0001
1780934400000,0.0001
1780963200000,0.0001
1780992000000,0.0001
1781020800000,0.0001
1781049600000,0.0001
1781078400000,0.0001
1781107200000,0.0001
1781136000000,0.0001
1781164800000,0.0001
1781193600000,0.0001
1781222400000,0.0001
1781251200000,0.0001
1781280000000,0.0001
1781308800000,0.0001
1781337600000,0.0001
1781366400000,0.0001
1781395200000,0.0001
1781424000000,0.0001
1781452800000,0.0001
1781481600000,0.0001
1781510400000,0.0001
1781539200000,0.0001
1781568000000,0.0001
1781596800000,0.0001
1781625600000,0.0001
1781654400000,0.0001
1781683200000,0.0001
1781712000000,0.0001
1781740800000,0.0001
1781769600000,0.0001
1781798400000,0.0001
1781827200000,0.0001
1781856000000,0.0001
1781884800000,0.0001
1781913600000,0.0001
1781942400000,0.0001
1781971200000,0.0001
1782000000000,0.0001
1782028800000,0.0001
1782057600000,0.0001
1782086400000,0.0001
1782115200000,0.0001
1782144000000,0.0001
1782172800000,0.0001
1782201600000,0.0001
1782230400000,0.0001
1782259200000,0.0001
1782288000000,0.0001
1782316800000,0.0001
1782345600000,0.0001
1782374400000,0.0001
1782403200000,0.0001
1782432000000,0.0001
1782460800000,0.0001
1782489600000,0.0001
1782518400000,0.0001
1782547200000,0.0001
1782576000000,0.0001
1782604800000,0.0001
1782633600000,0.0001
1782662400000,0.0001
1782691200000,0.0001
1782720000000,0.0001
1782748800000,0.0001
1782777600000,0.0001
1782806400000,0.0001
1782835200000,0.0001
1782864000000,0.0001
1782892800000,0.0001
1782921600000,0.0001
1782950400000,0.0001
1782979200000,0.0001
1783008000000,0.0001
1783036800000,0.0001
1783065600000,0.0001
1783094400000,0.0001
1783123200000,0.0001
1783152000000,0.0001
1783180800000,0.0001
1783209600000,0.0001
1783238400000,0.0001
1783267200000,0.0001
1783296000000,0.0001
1783324800000,0.0001
1783353600000,0.0001
1783382400000,0.0001
1783411200000,0.0001
1783440000000,0.0001
1783468800000,0.0001
1783497600000,0.0001
1783526400000,0.0001
1783555200000,0.0001
1783584000000,0.0001
1783612800000,0.0001
1783641600000,0.0001
1783670400000,0.0001
1783699200000,0.0001
1783728000000,0.0001
1783756800000,0.0001
1783785600000,0.0001
1783814400000,0.0001
1783843200000,0.0001
1783872000000,0.0001
1783900800000,0.0001
1783929600000,0.0001
1783958400000,0.0001
1783987200000,0.0001
1784016000000,0.0001
1784044800000,0.0001
1784073600000,0.0001
1784102400000,0.0001
1784131200000,0.0001
1784160000000,0.0001
1784188800000,0.0001
1784217600000,0.0001
1784246400000,0.0001
1784275200000,0.0001
1784304000000,0.0001
1784332800000,0.0001
1784361600000,0.0001
1784390400000,0.0001
1784419200000,0.0001
1784448000000,0.0001
1784476800000,0.0001
1784505600000,0.0001
1784534400000,0.0001
1784563200000,0.0001
1784592000000,0.0001
1784620800000,0.0001
1784649600000,0.0001
1784678400000,0.0001
1784707200000,0.0001
1784736000000,0.0001
1784764800000,0.0001
1784793600000,0.0001
1784822400000,0.0001
1784851200000,0.0001
1784880000000,0.0001
1784908800000,0.0001
1784937600000,0.0001
1784966400000,0.0001
1784995200000,0.0001
1785024000000,0.0001
1785052800000,0.0001
1785081600000,0.0001
1785110400000,0.0001
1785139200000,0.0001
1785168000000,0.0001
1785196800000,0.0001
1785225600000,0.0001
1785254400000,0.0001
1785283200000,0.0001
1785312000000,0.0001
1785340800000,0.0001
1785369600000,0.0001
1785398400000,0.0001
1785427200000,0.0001
1785456000000,0.0001
1785484800000,0.0001
1785513600000,0.0001
1785542400000,0.0001
1785571200000,0.0001
1785600000000,0.0001
